                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                      698                  1.0000000000000000E+000                  1.7999999999999999E-002                  4.5497190750010669E-001                  7.5836984583351114E-002                  4.3407458711364316E+003                  1.1800635166897959E+000                  1.9207778155374491E+000                 -4.1081865630732537E+000                  7.1199999999999863E-001                  2.8733433993451197E-005                  2.6997126656600778E-001                  3.1021950247075384E-003                  9.0930846684024566E-004                  8.4424748806345828E-003                  1.8765219814875322E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  7.1199999999999930E-001                  2.8733433992270687E-005                  2.6997126656600789E-001                  3.1021950247075388E-003                  9.0930846684024534E-004                  8.4424748806345862E-003                  1.8765219814875307E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6642363723583603E+004                  1.0389589613918504E+007                  8.4741201287631254E+009                  7.8612255414006834E-006                  7.8612255414006784E-006                  0.0000000000000000E+000                  3.1457790830359957E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4357821468125368E+007                               "r22.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231025"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                 tri_alfa 
                                       1                  1.0000000000000000E+000                  2.8347713109452061E-001                  3.6376045286042400E+000                 -6.7960996144163266E+000                  4.6485827374271533E+000                  7.1199999999999997E-001                  2.7000000000000002E-001                  1.8000000000000016E-002                  2.4278822040714137E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                  2.8347695100732284E-001                  3.6376949603397741E+000                 -6.7954700173180465E+000                  4.6493048499107115E+000                  7.1199999999999997E-001                  2.7000000000000002E-001                  1.8000000000000016E-002                  2.4314058181027207E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999775002E-001                  2.8347672622411479E-001                  3.6377956060798353E+000                 -6.7947720482130904E+000                  4.6501057930825267E+000                  7.1199999999999997E-001                  2.7000000000000002E-001                  1.8000000000000016E-002                  2.4353180625900209E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999650002E-001                  2.8347650180152817E-001                  3.6379468133078467E+000                 -6.7937281139295980E+000                  4.6513044474853737E+000                  7.1199999999999997E-001                  2.7000000000000002E-001                  1.8000000000000016E-002                  2.4411812592461327E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999999400002E-001                  2.8347605403292708E-001                  3.6382502002312731E+000                 -6.7916511669776805E+000                  4.6536918866607131E+000                  7.1199999999999997E-001                  2.7000000000000002E-001                  1.8000000000000016E-002                  2.4528883330961114E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999998900002E-001                  2.8347516276414680E-001                  3.6389625629963809E+000                 -6.7868602562233864E+000                  4.6592121075917845E+000                  7.1199999999999997E-001                  2.7000000000000007E-001                  1.8000000000000016E-002                  2.4801077455538349E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999997650002E-001                  2.8347295901359487E-001                  3.6399971048169495E+000                 -6.7801538028537367E+000                  4.6669785307404421E+000                  7.1199999999999997E-001                  2.7000000000000007E-001                  1.8000000000000016E-002                  2.5187184500444998E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999996400013E-001                  2.8347078899956712E-001                  3.6415727429467317E+000                 -6.7703738289072160E+000                  4.6783740299504073E+000                  7.1199999999999997E-001                  2.7000000000000007E-001                  1.8000000000000016E-002                  2.5761043825147184E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999993899991E-001                  2.8346654551933431E-001                  3.6448208015500887E+000                 -6.7517754199264264E+000                  4.7003062588889399E+000                  7.1199999999999997E-001                  2.7000000000000007E-001                  1.8000000000000016E-002                  2.6888670199192531E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
