                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     216                                      771                  1.0000000000000000E+000                  1.5235287775587936E-002                  4.5700000000000000E+009                  7.1130277543640835E+005                  5.7720035510129528E+003                  1.0000000323428766E+000                  9.9999997392820750E-001                 -1.4865879818983727E+000                  3.7665230480762318E-001                  1.0261525172893070E-005                  6.0722930358531779E-001                  1.5795101385196798E-005                  4.2185487275261746E-003                  7.0380901946648800E-003                  1.6361800508849227E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9655494294447551E-001                  8.2879904560897934E-004                  2.8728335494465757E-001                  1.9693988080391619E-003                  1.5363569732034421E-003                  7.1357935064095771E-003                  1.5873411748803766E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0008224516306434E+004                  2.3549457423987929E+007                  9.9999996765712452E+009                  9.9998325057928950E-001                  9.9998325057928938E-001                  8.6786194277903799E-044                  2.3495523395031897E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4421823200000000E+017                               "r22.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231102"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                 tri_alfa 
                                       1                  1.0000000000000000E+000                 -1.1322835764848578E-008                  3.7617196582872179E+000                 -6.7984505367716475E+000                  4.7934927479441267E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  2.7727274905177100E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                 -1.2944415613298464E-006                  3.7626104624509957E+000                 -6.7923530385636273E+000                  4.8004826212862950E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  2.8119466206270513E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999775002E-001                 -2.8759942149889025E-006                  3.7636196521642766E+000                 -6.7857272168555838E+000                  4.8081195513476223E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  2.8551932302669406E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999650002E-001                 -4.4336178956742963E-006                  3.7651623187780565E+000                 -6.7760635480805531E+000                  4.8193290612060977E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  2.9194632871558549E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999999400002E-001                 -7.4803605695420054E-006                  3.7673031136367503E+000                 -6.7636992102082774E+000                  4.8338391346598613E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  3.0038091591375888E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999999150002E-001                 -1.0441647224842836E-005                  3.7695308512447223E+000                 -6.7518913746112483E+000                  4.8478804262307849E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  3.0866330062511828E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999998900002E-001                 -1.3323563625772655E-005                  3.7721401052697496E+000                 -6.7392354888511035E+000                  4.8631529475035107E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  3.1779431514499494E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999998587508E-001                 -1.6822572769315906E-005                  3.7744322851201382E+000                 -6.7292051591093021E+000                  4.8754825820436585E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  3.2522255915294459E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999998431255E-001                 -1.8532165114738334E-005                  3.7759995698047231E+000                 -6.7227479830878005E+000                  4.8835121940239707E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  3.3009623758437238E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  9.9999999998275002E-001                 -2.0216546680147993E-005                  3.7784124445740908E+000                 -6.7133963076628049E+000                  4.8952851136245483E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  3.3728439415128084E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  9.9999999997962508E-001                 -2.3513602289161002E-005                  3.7818151789057919E+000                 -6.7015947460736971E+000                  4.9105022232715481E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  3.4657953525612962E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  9.9999999997650013E-001                 -2.6722341852712471E-005                  3.7854161449643544E+000                 -6.6905081458411697E+000                  4.9252045731196112E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  3.5554483606912952E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  9.9999999997337519E-001                 -2.9850274364868400E-005                  3.7892351441100138E+000                 -6.6801229580236114E+000                  4.9394258562517734E+000                  7.6294499919405490E-001                  2.2332215120439750E-001                  1.3732849601547636E-002                  3.6415323466380405E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
